time,cmd_roll,true_roll,eskf_roll,est_error,altitude
2.6150,13.749,23.335,11.976,11.359,0.4471
2.6200,13.804,23.656,12.280,11.376,0.4465
2.6250,13.859,23.978,12.572,11.406,0.4460
2.6300,13.913,24.286,12.857,11.429,0.4456
2.6350,13.965,24.574,13.994,10.579,0.4451
2.6400,14.016,24.819,14.186,10.632,0.4448
2.6450,14.066,25.009,14.339,10.671,0.4444
2.6500,14.114,25.121,14.477,10.644,0.4441
2.6550,14.162,25.077,14.548,10.529,0.4437
2.6600,14.208,24.968,14.432,10.536,0.4434
2.6650,14.252,24.815,14.079,10.736,0.4430
2.6700,14.296,24.658,13.784,10.875,0.4426
2.6750,14.338,24.490,13.743,10.747,0.4423
2.6800,14.379,24.363,13.635,10.729,0.4419
2.6850,14.419,24.348,13.619,10.729,0.4415
2.6900,14.457,24.330,13.599,10.731,0.4411
2.6950,14.494,24.397,13.549,10.848,0.4406
2.7000,14.530,24.549,13.792,10.757,0.4402
2.7050,14.564,24.667,13.787,10.881,0.4397
2.7100,14.598,24.688,13.862,10.826,0.4392
2.7150,14.629,24.723,13.887,10.836,0.4387
2.7200,14.660,24.814,13.872,10.942,0.4381
2.7250,14.689,24.904,13.975,10.928,0.4375
2.7300,14.717,24.909,13.616,11.293,0.4369
2.7350,14.744,24.937,13.653,11.284,0.4361
2.7400,14.770,25.012,13.670,11.342,0.4354
2.7450,14.794,25.161,13.685,11.476,0.4346
2.7500,14.816,25.360,13.451,11.909,0.4338
2.7550,14.838,25.625,13.568,12.057,0.4330
2.7600,14.858,25.876,13.712,12.165,0.4321
2.7650,14.877,26.087,13.848,12.238,0.4313
2.7700,14.894,26.216,14.043,12.173,0.4304
2.7750,14.911,26.334,14.110,12.224,0.4296
2.7800,14.925,26.470,14.238,12.232,0.4287
2.7850,14.939,26.489,14.316,12.173,0.4278
2.7900,14.951,26.477,14.202,12.275,0.4269
2.7950,14.962,26.485,13.771,12.714,0.4260
2.8000,14.972,26.469,13.808,12.661,0.4251
2.8050,14.980,26.433,13.902,12.531,0.4242
2.8100,14.987,26.349,13.933,12.416,0.4233
2.8150,14.992,26.260,13.932,12.329,0.4225
2.8200,14.996,26.154,13.835,12.318,0.4216
2.8250,14.999,26.128,13.695,12.433,0.4208
2.8300,15.001,26.144,14.163,11.981,0.4200
2.8350,15.001,26.111,14.133,11.977,0.4192
2.8400,15.000,26.081,14.047,12.035,0.4184
2.8450,14.997,26.068,13.972,12.095,0.4176
2.8500,14.994,26.083,13.900,12.182,0.4168
2.8550,14.989,26.128,13.769,12.359,0.4160
2.8600,14.982,26.272,12.981,13.291,0.4151
2.8650,14.974,26.498,13.002,13.496,0.4142
2.8700,14.965,26.778,12.854,13.924,0.4133
2.8750,14.955,27.099,12.995,14.104,0.4124
2.8800,14.943,27.424,13.231,14.193,0.4115
2.8850,14.930,27.685,13.406,14.279,0.4106
2.8900,14.916,27.936,13.604,14.332,0.4097
2.8950,14.900,28.148,14.358,13.790,0.4088
2.9000,14.883,28.271,14.584,13.688,0.4079
2.9050,14.864,28.308,14.720,13.588,0.4071
2.9100,14.845,28.361,14.811,13.550,0.4062
2.9150,14.824,28.424,14.856,13.568,0.4054
2.9200,14.801,28.524,14.883,13.641,0.4045
2.9250,14.778,28.604,14.419,14.185,0.4036
2.9300,14.753,28.691,14.321,14.370,0.4027
2.9350,14.726,28.754,14.278,14.477,0.4018
2.9400,14.699,28.813,14.064,14.749,0.4010
2.9450,14.670,28.882,13.925,14.957,0.4001
2.9500,14.640,28.970,13.996,14.974,0.3992
2.9550,14.608,29.026,14.110,14.915,0.3983
2.9600,14.576,29.040,13.973,15.067,0.3975
2.9650,14.541,29.087,13.957,15.130,0.3966
2.9700,14.506,29.195,13.969,15.226,0.3958
2.9750,14.469,29.275,14.019,15.256,0.3950
2.9800,14.431,29.320,14.105,15.215,0.3942
2.9850,14.392,29.311,14.124,15.187,0.3934
2.9900,14.352,29.338,14.328,15.010,0.3927
2.9950,14.310,29.321,14.385,14.936,0.3920
3.0000,14.267,29.297,14.385,14.913,0.3914
3.0050,14.223,29.330,14.380,14.950,0.3908
3.0100,14.177,29.386,14.409,14.976,0.3902
3.0150,14.130,29.436,14.382,15.055,0.3896
3.0200,14.082,29.523,14.458,15.065,0.3891
3.0250,14.033,29.569,14.181,15.388,0.3886
3.0300,13.982,29.632,14.228,15.404,0.3881
3.0350,13.930,29.696,14.311,15.385,0.3876
3.0400,13.877,29.744,14.386,15.358,0.3872
3.0450,13.823,29.747,14.484,15.264,0.3868
3.0500,13.767,29.676,14.544,15.132,0.3864
3.0550,13.711,29.613,15.342,14.271,0.3860
3.0600,13.653,29.695,15.221,14.474,0.3857
3.0650,13.593,29.807,15.139,14.668,0.3854
3.0700,13.533,29.855,15.069,14.786,0.3851
3.0750,13.471,29.844,14.969,14.874,0.3848
3.0800,13.409,29.759,14.924,14.835,0.3844
3.0850,13.345,29.528,14.667,14.862,0.3840
3.0900,13.279,29.215,13.963,15.252,0.3836
3.0950,13.213,28.953,13.838,15.115,0.3832
3.1000,13.146,28.755,13.775,14.980,0.3827
3.1050,13.077,28.567,13.717,14.851,0.3822
3.1100,13.007,28.383,13.638,14.745,0.3817
3.1150,12.936,28.209,13.553,14.656,0.3812
3.1200,12.864,28.089,13.163,14.925,0.3806
3.1250,12.791,28.028,13.127,14.901,0.3801
3.1300,12.716,27.992,13.150,14.842,0.3795
3.1350,12.641,27.918,13.221,14.697,0.3790
3.1400,12.564,27.809,13.194,14.615,0.3784
3.1450,12.486,27.713,13.170,14.543,0.3779
3.1500,12.407,27.580,13.109,14.471,0.3773
3.1550,12.327,27.444,13.018,14.426,0.3768
3.1600,12.246,27.314,12.893,14.420,0.3763
3.1650,12.164,27.204,12.733,14.471,0.3758
3.1700,12.081,27.144,12.585,14.559,0.3753
3.1750,11.996,27.155,12.416,14.740,0.3748
3.1800,11.911,27.257,12.387,14.870,0.3743
3.1850,11.824,27.348,12.412,14.936,0.3739
3.1900,11.737,27.436,12.533,14.904,0.3735
3.1950,11.648,27.430,12.591,14.839,0.3730
3.2000,11.559,27.379,12.642,14.736,0.3726
3.2050,11.468,27.230,12.596,14.634,0.3722
3.2100,11.376,27.017,12.443,14.574,0.3717
3.2150,11.284,26.796,12.323,14.473,0.3713
3.2200,11.190,26.608,12.114,14.494,0.3709
3.2250,11.095,26.417,12.017,14.399,0.3705
3.2300,11.000,26.251,11.902,14.348,0.3701
3.2350,10.903,26.131,11.773,14.358,0.3696
3.2400,10.805,26.059,11.670,14.389,0.3692
3.2450,10.707,26.005,11.548,14.457,0.3688
3.2500,10.607,26.045,11.269,14.776,0.3684
3.2550,10.507,26.201,11.068,15.133,0.3679
3.2600,10.406,26.412,10.898,15.514,0.3675
3.2650,10.303,26.504,10.902,15.602,0.3671
3.2700,10.200,26.528,10.867,15.661,0.3666
3.2750,10.096,26.534,10.852,15.682,0.3662
3.2800,9.991,26.528,10.846,15.682,0.3657
3.2850,9.885,26.493,10.335,16.158,0.3653
3.2900,9.778,26.515,10.274,16.241,0.3648
3.2950,9.671,26.536,10.205,16.331,0.3644
3.3000,9.562,26.542,10.195,16.347,0.3639
3.3050,9.453,26.538,10.165,16.373,0.3635
3.3100,9.343,26.559,10.152,16.407,0.3631
3.3150,9.231,26.582,10.090,16.492,0.3628
3.3200,9.120,26.678,9.991,16.686,0.3624
3.3250,9.007,26.802,9.976,16.826,0.3621
3.3300,8.894,26.879,9.947,16.932,0.3618
3.3350,8.779,26.952,9.985,16.967,0.3616
3.3400,8.664,26.975,10.009,16.966,0.3614
3.3450,8.548,27.017,10.017,17.000,0.3612
3.3500,8.432,27.057,10.378,16.680,0.3610
3.3550,8.315,26.991,10.346,16.645,0.3609
3.3600,8.197,26.840,10.254,16.585,0.3608
3.3650,8.078,26.712,10.085,16.627,0.3606
3.3700,7.958,26.657,9.920,16.737,0.3604
3.3750,7.838,26.597,9.817,16.780,0.3601
3.3800,7.717,26.471,9.413,17.058,0.3598
3.3850,7.596,26.293,9.340,16.952,0.3594
3.3900,7.473,26.086,9.232,16.854,0.3591
3.3950,7.350,25.881,9.093,16.788,0.3587
3.4000,7.227,25.675,8.882,16.793,0.3584
3.4050,7.103,25.519,8.711,16.808,0.3580
3.4100,6.978,25.402,8.726,16.675,0.3578
3.4150,6.852,25.306,8.764,16.542,0.3575
3.4200,6.726,25.251,8.684,16.567,0.3573
3.4250,6.600,25.191,8.622,16.568,0.3572
3.4300,6.472,25.095,8.555,16.541,0.3570
3.4350,6.344,24.999,8.468,16.531,0.3569
3.4400,6.216,24.885,8.417,16.469,0.3569
3.4450,6.087,24.756,8.317,16.440,0.3568
3.4500,5.958,24.652,8.221,16.431,0.3568
3.4550,5.828,24.522,8.072,16.449,0.3568
3.4600,5.697,24.393,7.939,16.454,0.3568
3.4650,5.566,24.188,7.759,16.428,0.3568
3.4700,5.435,23.946,7.516,16.430,0.3569
3.4750,5.303,23.759,7.312,16.448,0.3570
3.4800,5.170,23.598,7.086,16.513,0.3572
3.4850,5.037,23.452,6.962,16.490,0.3573
3.4900,4.904,23.224,6.888,16.337,0.3575
3.4950,4.770,22.928,6.753,16.175,0.3577
3.5000,4.636,22.638,6.642,15.997,0.3580
3.5050,4.501,22.302,6.557,15.745,0.3583
3.5100,4.366,21.926,6.382,15.545,0.3585
3.5150,4.230,21.564,6.155,15.408,0.3589
3.5200,4.095,21.279,5.879,15.400,0.3592
3.5250,3.958,21.120,5.609,15.511,0.3597
3.5300,3.822,21.087,5.405,15.682,0.3601
3.5350,3.685,21.119,5.263,15.857,0.3606
3.5400,3.548,21.106,5.165,15.942,0.3612
3.5450,3.410,21.056,5.003,16.053,0.3618
3.5500,3.272,20.896,4.917,15.979,0.3624
3.5550,3.134,20.716,4.844,15.872,0.3630
3.5600,2.996,20.477,4.660,15.817,0.3637
3.5650,2.857,20.355,4.585,15.770,0.3643
3.5700,2.718,20.295,4.455,15.840,0.3650
3.5750,2.579,20.237,4.605,15.632,0.3656
3.5800,2.440,20.158,4.485,15.673,0.3663
3.5850,2.300,20.049,4.370,15.679,0.3669
3.5900,2.160,19.889,4.259,15.630,0.3676
3.5950,2.020,19.665,4.167,15.498,0.3683
3.6000,1.880,19.391,3.985,15.406,0.3690
3.6050,1.740,19.148,3.758,15.390,0.3698
3.6100,1.599,18.947,3.482,15.465,0.3706
3.6150,1.459,18.790,3.239,15.551,0.3715
3.6200,1.318,18.707,2.999,15.708,0.3724
3.6250,1.177,18.738,2.787,15.951,0.3734
3.6300,1.036,18.828,2.658,16.170,0.3744
3.6350,0.895,18.901,2.613,16.288,0.3754
3.6400,0.754,18.889,2.289,16.600,0.3765
3.6450,0.612,18.871,2.211,16.660,0.3775
3.6500,0.471,18.881,2.256,16.625,0.3786
3.6550,0.330,18.799,2.202,16.598,0.3797
3.6600,0.189,18.706,2.190,16.516,0.3807
3.6650,0.047,18.570,2.189,16.380,0.3817
3.6700,-0.094,18.384,2.081,16.302,0.3827
3.6750,-0.236,18.209,2.517,15.692,0.3836
3.6800,-0.377,18.057,2.386,15.671,0.3844
3.6850,-0.518,17.899,2.223,15.676,0.3852
3.6900,-0.660,17.758,2.069,15.688,0.3860
3.6950,-0.801,17.651,2.011,15.639,0.3869
3.7000,-0.942,17.550,1.865,15.685,0.3877
3.7050,-1.083,17.414,2.390,15.024,0.3885
3.7100,-1.224,17.172,2.273,14.899,0.3894
3.7150,-1.365,16.864,2.220,14.645,0.3903
3.7200,-1.506,16.538,2.155,14.383,0.3912
3.7250,-1.646,16.239,1.868,14.371,0.3922
3.7300,-1.787,16.000,1.631,14.369,0.3933
3.7350,-1.927,15.794,1.398,14.397,0.3945
3.7400,-2.067,15.585,0.122,15.463,0.3957
3.7450,-2.207,15.342,-0.061,15.403,0.3970
3.7500,-2.347,15.037,-0.312,15.348,0.3984
3.7550,-2.486,14.801,-0.537,15.338,0.3998
3.7600,-2.626,14.562,-0.727,15.289,0.4011
3.7650,-2.765,14.314,-0.932,15.246,0.4025
3.7700,-2.903,14.108,-0.806,14.913,0.4039
3.7750,-3.042,13.981,-0.891,14.871,0.4053
3.7800,-3.180,13.868,-1.039,14.907,0.4066
3.7850,-3.318,13.748,-1.226,14.974,0.4080
3.7900,-3.456,13.651,-1.369,15.020,0.4094
3.7950,-3.594,13.525,-1.213,14.738,0.4107
3.8000,-3.731,13.293,-1.283,14.576,0.4121
3.8050,-3.867,12.995,-1.132,14.127,0.4135
3.8100,-4.004,12.714,-1.195,13.909,0.4149
3.8150,-4.140,12.511,-1.154,13.665,0.4163
3.8200,-4.276,12.380,-1.440,13.820,0.4178
3.8250,-4.411,12.291,-1.621,13.911,0.4192
3.8300,-4.546,12.097,-1.853,13.950,0.4207
3.8350,-4.680,11.917,-2.630,14.547,0.4222
3.8400,-4.815,11.773,-2.778,14.551,0.4237
3.8450,-4.948,11.692,-2.856,14.548,0.4252
3.8500,-5.081,11.645,-2.793,14.438,0.4266
3.8550,-5.214,11.641,-2.878,14.520,0.4281
3.8600,-5.347,11.686,-2.947,14.634,0.4294
3.8650,-5.478,11.769,-2.965,14.734,0.4308
3.8700,-5.610,11.835,-2.966,14.801,0.4321
3.8750,-5.741,11.771,-3.026,14.797,0.4333
3.8800,-5.871,11.608,-3.157,14.766,0.4345
3.8850,-6.001,11.391,-3.298,14.689,0.4357
3.8900,-6.130,11.131,-3.544,14.675,0.4368
3.8950,-6.259,10.995,-3.810,14.804,0.4378
3.9000,-6.387,10.968,-2.422,13.390,0.4388
3.9050,-6.515,10.966,-2.556,13.522,0.4397
3.9100,-6.642,10.952,-2.617,13.569,0.4406
3.9150,-6.768,10.865,-2.674,13.539,0.4415
3.9200,-6.894,10.741,-2.770,13.512,0.4424
3.9250,-7.019,10.580,-2.798,13.379,0.4434
3.9300,-7.144,10.336,-2.862,13.198,0.4444
3.9350,-7.268,9.982,-5.109,15.091,0.4454
3.9400,-7.391,9.619,-5.261,14.881,0.4465
3.9450,-7.514,9.296,-5.481,14.777,0.4476
3.9500,-7.636,9.051,-5.713,14.764,0.4487
3.9550,-7.758,8.934,-5.854,14.788,0.4498
3.9600,-7.878,8.868,-5.989,14.858,0.4508
3.9650,-7.998,8.810,-4.777,13.587,0.4517
3.9700,-8.117,8.677,-4.926,13.603,0.4526
3.9750,-8.236,8.453,-5.104,13.556,0.4534
3.9800,-8.354,8.164,-5.299,13.464,0.4543
3.9850,-8.471,7.861,-5.487,13.347,0.4551
3.9900,-8.587,7.556,-5.743,13.299,0.4559
3.9950,-8.703,7.287,-5.737,13.024,0.4568
4.0000,-8.817,7.049,-6.374,13.423,0.4576
4.0050,-8.931,6.899,-6.488,13.387,0.4585
4.0100,-9.045,6.768,-6.512,13.280,0.4594
4.0150,-9.157,6.624,-6.345,12.969,0.4602
4.0200,-9.269,6.471,-6.420,12.892,0.4611
4.0250,-9.379,6.300,-5.976,12.276,0.4620
4.0300,-9.489,6.128,-4.904,11.032,0.4629
4.0350,-9.598,5.821,-5.076,10.897,0.4637
4.0400,-9.707,5.442,-5.328,10.770,0.4647
4.0450,-9.814,5.044,-5.685,10.729,0.4656
4.0500,-9.920,4.716,-6.057,10.774,0.4666
4.0550,-10.026,4.425,-6.367,10.792,0.4676
4.0600,-10.131,4.102,-6.678,10.780,0.4687
4.0650,-10.235,3.773,-8.081,11.854,0.4699
4.0700,-10.337,3.456,-8.405,11.861,0.4711
4.0750,-10.439,3.198,-8.643,11.842,0.4723
4.0800,-10.541,2.881,-8.858,11.740,0.4736
4.0850,-10.641,2.551,-9.063,11.614,0.4749
4.0900,-10.740,2.352,-9.306,11.658,0.4762
4.0950,-10.838,2.320,-9.226,11.546,0.4775
4.1000,-10.935,2.290,-9.342,11.632,0.4788
4.1050,-11.032,2.212,-9.377,11.589,0.4801
4.1100,-11.127,2.058,-9.116,11.174,0.4814
4.1150,-11.221,1.805,-8.998,10.804,0.4827
4.1200,-11.315,1.517,-9.078,10.594,0.4840
4.1250,-11.407,1.247,-9.122,10.369,0.4853
4.1300,-11.498,1.052,-8.563,9.615,0.4866
4.1350,-11.589,0.909,-8.730,9.640,0.4879
4.1400,-11.678,0.809,-8.472,9.281,0.4892
4.1450,-11.766,0.663,-8.502,9.164,0.4905
4.1500,-11.853,0.498,-8.703,9.201,0.4918
4.1550,-11.939,0.412,-8.901,9.312,0.4932
4.1600,-12.024,0.312,-9.519,9.831,0.4947
4.1650,-12.108,0.180,-9.461,9.641,0.4961
4.1700,-12.191,0.010,-9.563,9.573,0.4977
4.1750,-12.273,-0.185,-9.752,9.566,0.4992
4.1800,-12.354,-0.289,-9.930,9.640,0.5008
4.1850,-12.434,-0.427,-10.082,9.655,0.5023
4.1900,-12.512,-0.697,-10.284,9.587,0.5039
4.1950,-12.590,-1.006,-10.204,9.198,0.5055
4.2000,-12.666,-1.328,-10.423,9.095,0.5072
4.2050,-12.741,-1.683,-10.689,9.007,0.5088
4.2100,-12.815,-2.012,-10.988,8.976,0.5105
4.2150,-12.888,-2.242,-11.269,9.027,0.5122
4.2200,-12.960,-2.316,-11.423,9.106,0.5139
4.2250,-13.030,-2.289,-12.850,10.562,0.5156
4.2300,-13.100,-2.201,-12.859,10.658,0.5174
4.2350,-13.168,-2.095,-12.807,10.712,0.5191
4.2400,-13.235,-2.084,-12.725,10.641,0.5209
4.2450,-13.301,-2.123,-12.228,10.104,0.5226
4.2500,-13.366,-2.206,-11.952,9.746,0.5243
4.2550,-13.430,-2.404,-11.835,9.431,0.5259
4.2600,-13.492,-2.602,-9.208,6.606,0.5275
4.2650,-13.553,-2.786,-9.244,6.458,0.5290
4.2700,-13.613,-3.011,-9.375,6.364,0.5306
4.2750,-13.672,-3.275,-9.496,6.221,0.5321
4.2800,-13.730,-3.541,-9.651,6.110,0.5337
4.2850,-13.786,-3.865,-9.885,6.020,0.5354
4.2900,-13.841,-4.250,-11.024,6.774,0.5370
4.2950,-13.895,-4.674,-11.321,6.647,0.5387
4.3000,-13.948,-5.047,-11.692,6.645,0.5405
4.3050,-13.999,-5.279,-12.032,6.752,0.5422
4.3100,-14.049,-5.432,-12.311,6.879,0.5441
4.3150,-14.098,-5.527,-12.512,6.985,0.5459
4.3200,-14.146,-5.613,-12.594,6.981,0.5478
4.3250,-14.192,-5.785,-14.875,9.091,0.5497
4.3300,-14.237,-5.871,-14.594,8.723,0.5517
4.3350,-14.281,-5.794,-14.641,8.848,0.5536
4.3400,-14.324,-5.631,-14.434,8.804,0.5555
4.3450,-14.365,-5.511,-13.691,8.180,0.5574
4.3500,-14.405,-5.473,-13.645,8.171,0.5592
4.3550,-14.444,-5.505,-12.461,6.956,0.5610
4.3600,-14.482,-5.648,-12.512,6.864,0.5627
4.3650,-14.518,-5.827,-12.624,6.796,0.5643
4.3700,-14.553,-6.004,-12.742,6.738,0.5659
4.3750,-14.587,-6.192,-12.931,6.738,0.5674
4.3800,-14.619,-6.330,-13.171,6.841,0.5689
4.3850,-14.650,-6.408,-13.328,6.920,0.5704
4.3900,-14.680,-6.489,-13.410,6.922,0.5718
4.3950,-14.708,-6.564,-13.202,6.638,0.5732
4.4000,-14.735,-6.709,-13.292,6.583,0.5746
4.4050,-14.761,-6.841,-13.359,6.518,0.5759
4.4100,-14.786,-6.913,-13.456,6.544,0.5772
4.4150,-14.809,-6.941,-13.514,6.573,0.5784
4.4200,-14.831,-6.963,-13.793,6.831,0.5797
4.4250,-14.851,-7.048,-13.718,6.669,0.5809
4.4300,-14.871,-7.186,-13.763,6.577,0.5821
4.4350,-14.889,-7.253,-13.870,6.618,0.5832
4.4400,-14.905,-7.307,-13.930,6.623,0.5843
4.4450,-14.921,-7.387,-13.979,6.592,0.5854
4.4500,-14.935,-7.479,-14.002,6.523,0.5865
4.4550,-14.947,-7.542,-13.761,6.219,0.5875
4.4600,-14.958,-7.642,-13.813,6.172,0.5884
4.4650,-14.968,-7.771,-13.797,6.026,0.5894
4.4700,-14.977,-7.927,-13.926,5.998,0.5903
4.4750,-14.984,-8.081,-14.039,5.958,0.5911
4.4800,-14.990,-8.258,-14.103,5.846,0.5920
4.4850,-14.995,-8.515,-13.764,5.249,0.5928
4.4900,-14.998,-8.777,-13.687,4.910,0.5935
4.4950,-15.000,-9.032,-13.703,4.671,0.5943
4.5000,-15.001,-9.245,-13.899,4.654,0.5951
4.5050,-15.000,-9.368,-14.039,4.672,0.5958
4.5100,-14.998,-9.516,-14.020,4.504,0.5965
4.5150,-14.995,-9.708,-14.037,4.329,0.5972
4.5200,-14.990,-9.902,-15.146,5.244,0.5979
4.5250,-14.984,-10.075,-14.877,4.803,0.5986
4.5300,-14.977,-10.214,-14.661,4.447,0.5993
4.5350,-14.968,-10.309,-14.641,4.332,0.6000
4.5400,-14.958,-10.391,-14.722,4.331,0.6006
4.5450,-14.947,-10.428,-14.603,4.175,0.6012
4.5500,-14.935,-10.482,-13.525,3.043,0.6018
4.5550,-14.921,-10.558,-13.669,3.111,0.6024
4.5600,-14.905,-10.614,-13.361,2.746,0.6029
4.5650,-14.889,-10.743,-13.357,2.614,0.6034
4.5700,-14.871,-10.923,-13.513,2.590,0.6039
4.5750,-14.851,-11.087,-13.223,2.135,0.6044
4.5800,-14.831,-11.270,-13.423,2.153,0.6049
4.5850,-14.809,-11.441,-13.389,1.948,0.6055
4.5900,-14.786,-11.621,-13.522,1.900,0.6060
4.5950,-14.761,-11.850,-13.652,1.802,0.6066
4.6000,-14.735,-12.121,-13.842,1.721,0.6072
4.6050,-14.708,-12.330,-14.042,1.712,0.6078
4.6100,-14.680,-12.480,-14.181,1.701,0.6084
4.6150,-14.650,-12.645,-16.310,3.665,0.6091
4.6200,-14.619,-12.806,-16.384,3.578,0.6098
4.6250,-14.587,-12.873,-16.346,3.472,0.6104
4.6300,-14.553,-12.815,-16.192,3.377,0.6111
4.6350,-14.518,-12.703,-16.111,3.408,0.6117
4.6400,-14.482,-12.621,-16.011,3.390,0.6123
4.6450,-14.444,-12.545,-15.878,3.333,0.6128
4.6500,-14.405,-12.472,-14.351,1.879,0.6133
4.6550,-14.365,-12.469,-14.153,1.684,0.6138
4.6600,-14.324,-12.567,-13.708,1.141,0.6142
4.6650,-14.281,-12.694,-13.758,1.064,0.6146
4.6700,-14.237,-12.792,-13.846,1.054,0.6149
4.6750,-14.192,-12.866,-13.894,1.027,0.6153
4.6800,-14.146,-12.974,-16.643,3.669,0.6157
4.6850,-14.098,-13.048,-16.627,3.578,0.6160
4.6900,-14.049,-12.978,-16.648,3.670,0.6163
4.6950,-13.999,-12.722,-16.614,3.892,0.6166
4.7000,-13.948,-12.413,-16.502,4.089,0.6167
4.7050,-13.895,-12.132,-16.355,4.224,0.6167
4.7100,-13.841,-11.870,-16.182,4.311,0.6167
4.7150,-13.786,-11.656,-12.955,1.299,0.6165
4.7200,-13.730,-11.555,-12.807,1.252,0.6162
4.7250,-13.672,-11.553,-12.698,1.145,0.6158
4.7300,-13.613,-11.635,-12.647,1.012,0.6154
4.7350,-13.553,-11.785,-12.531,0.746,0.6150
4.7400,-13.492,-11.968,-12.429,0.461,0.6146
4.7450,-13.430,-12.180,-14.579,2.399,0.6142
4.7500,-13.366,-12.368,-14.686,2.318,0.6138
4.7550,-13.301,-12.471,-14.445,1.974,0.6135
4.7600,-13.235,-12.419,-14.439,2.021,0.6131
4.7650,-13.168,-12.366,-13.964,1.598,0.6128
4.7700,-13.100,-12.270,-13.222,0.952,0.6124
4.7750,-13.030,-12.235,-12.781,0.546,0.6120
4.7800,-12.960,-12.343,-11.570,-0.773,0.6116
4.7850,-12.888,-12.494,-11.570,-0.924,0.6112
4.7900,-12.815,-12.638,-11.683,-0.955,0.6108
4.7950,-12.741,-12.787,-11.702,-1.086,0.6103
4.8000,-12.666,-12.917,-11.706,-1.211,0.6099
4.8050,-12.590,-13.063,-11.750,-1.313,0.6095
4.8100,-12.512,-13.267,-11.875,-1.392,0.6091
4.8150,-12.434,-13.459,-12.000,-1.458,0.6087
4.8200,-12.354,-13.591,-12.147,-1.444,0.6084
4.8250,-12.273,-13.658,-12.263,-1.395,0.6081
4.8300,-12.191,-13.645,-12.462,-1.183,0.6078
4.8350,-12.108,-13.505,-12.509,-0.996,0.6075
4.8400,-12.024,-13.366,-12.434,-0.932,0.6072
4.8450,-11.939,-13.255,-11.599,-1.655,0.6070
4.8500,-11.853,-13.181,-11.572,-1.609,0.6068
4.8550,-11.766,-13.143,-11.472,-1.671,0.6066
4.8600,-11.678,-13.231,-11.418,-1.813,0.6064
4.8650,-11.589,-13.421,-11.493,-1.928,0.6063
4.8700,-11.498,-13.647,-11.489,-2.158,0.6063
4.8750,-11.407,-13.986,-14.569,0.583,0.6063
4.8800,-11.315,-14.179,-14.712,0.532,0.6063
4.8850,-11.221,-14.021,-14.737,0.715,0.6063
4.8900,-11.127,-13.700,-14.200,0.500,0.6062
4.8950,-11.032,-13.349,-14.024,0.675,0.6061
4.9000,-10.935,-13.012,-13.834,0.821,0.6058
4.9050,-10.838,-12.694,-13.585,0.891,0.6055
4.9100,-10.740,-12.469,-11.653,-0.816,0.6050
4.9150,-10.641,-12.348,-11.440,-0.908,0.6045
4.9200,-10.541,-12.325,-11.303,-1.021,0.6038
4.9250,-10.439,-12.327,-11.215,-1.112,0.6031
4.9300,-10.337,-12.367,-11.161,-1.206,0.6023
4.9350,-10.235,-12.432,-11.145,-1.287,0.6015
4.9400,-10.131,-12.447,-9.960,-2.488,0.6007
4.9450,-10.026,-12.412,-9.974,-2.439,0.5998
4.9500,-9.920,-12.318,-9.975,-2.344,0.5989
4.9550,-9.814,-12.186,-9.788,-2.399,0.5980
4.9600,-9.707,-12.008,-9.714,-2.294,0.5972
4.9650,-9.598,-11.836,-9.541,-2.294,0.5964
4.9700,-9.489,-11.745,-9.279,-2.466,0.5956
4.9750,-9.379,-11.756,-9.805,-1.951,0.5949
4.9800,-9.269,-11.705,-9.802,-1.903,0.5943
4.9850,-9.157,-11.538,-9.760,-1.778,0.5937
4.9900,-9.045,-11.376,-9.721,-1.654,0.5931
4.9950,-8.931,-11.221,-9.678,-1.543,0.5926
5.0000,-8.817,-11.123,-9.595,-1.529,0.5921
5.0050,-8.703,-11.152,-10.516,-0.636,0.5917
5.0100,-8.587,-11.261,-10.450,-0.812,0.5912
5.0150,-8.471,-11.336,-10.489,-0.847,0.5908
5.0200,-8.354,-11.209,-10.462,-0.747,0.5905
5.0250,-8.236,-10.975,-10.286,-0.689,0.5900
5.0300,-8.117,-10.835,-10.115,-0.721,0.5896
5.0350,-7.998,-10.777,-9.943,-0.834,0.5891
5.0400,-7.878,-10.799,-8.074,-2.725,0.5886
5.0450,-7.758,-10.943,-7.963,-2.980,0.5881
5.0500,-7.636,-11.192,-8.007,-3.185,0.5875
5.0550,-7.514,-11.437,-8.153,-3.283,0.5870
5.0600,-7.391,-11.594,-8.098,-3.497,0.5865
5.0650,-7.268,-11.667,-8.190,-3.477,0.5859
5.0700,-7.144,-11.699,-9.235,-2.464,0.5855
5.0750,-7.019,-11.689,-9.136,-2.553,0.5850
5.0800,-6.894,-11.518,-8.615,-2.903,0.5846
5.0850,-6.768,-11.333,-8.425,-2.908,0.5841
5.0900,-6.642,-11.213,-8.294,-2.919,0.5837
5.0950,-6.515,-11.151,-8.036,-3.115,0.5833
5.1000,-6.387,-11.099,-7.870,-3.228,0.5829
5.1050,-6.259,-11.059,-8.050,-3.010,0.5824
5.1100,-6.130,-11.027,-7.922,-3.105,0.5820
5.1150,-6.001,-10.889,-7.518,-3.371,0.5816
5.1200,-5.871,-10.654,-7.410,-3.244,0.5811
5.1250,-5.741,-10.427,-7.219,-3.207,0.5806
5.1300,-5.610,-10.259,-7.096,-3.164,0.5801
5.1350,-5.478,-10.094,-5.362,-4.732,0.5795
